Unnamed: 0.1,Unnamed: 0,lat,lon,timestamp,datetime,time_delta,distance_Olin,distance_to_chosen
1050,910828,46.06491,-118.3444556,2022-03-11 02:43:10.913000+00:00,2022-03-11 02:43:10.913000+00:00,0 days 00:03:10.176000,1.5124464334154055,10.455872104566682
1051,910829,46.06491,-118.3444556,2022-03-11 02:46:35.165000+00:00,2022-03-11 02:46:35.165000+00:00,0 days 00:03:24.252000,1.5124464334154055,10.455872104566682
1052,910830,46.0649042,-118.3444916,2022-03-11 02:49:54.803000+00:00,2022-03-11 02:49:54.803000+00:00,0 days 00:03:19.638000,1.515064004480851,10.453024225273575
1053,910831,46.0649042,-118.3444916,2022-03-11 02:53:41.880000+00:00,2022-03-11 02:53:41.880000+00:00,0 days 00:03:47.077000,1.515064004480851,10.453024225273575
1054,910832,46.0649042,-118.3444916,2022-03-11 02:56:13.901000+00:00,2022-03-11 02:56:13.901000+00:00,0 days 00:02:32.021000,1.515064004480851,10.453024225273575
1055,910833,46.0649029,-118.3444676,2022-03-11 02:56:59.939000+00:00,2022-03-11 02:56:59.939000+00:00,0 days 00:00:46.038000,1.513659317352585,10.454765400857829
1056,910834,46.0649029,-118.3444676,2022-03-11 03:00:00.902000+00:00,2022-03-11 03:00:00.902000+00:00,0 days 00:03:00.963000,1.513659317352585,10.454765400857829
1057,910835,46.0649029,-118.3444676,2022-03-11 03:04:38.893000+00:00,2022-03-11 03:04:38.893000+00:00,0 days 00:04:37.991000,1.513659317352585,10.454765400857829
1058,910836,46.0649029,-118.3444676,2022-03-11 03:06:57.657000+00:00,2022-03-11 03:06:57.657000+00:00,0 days 00:02:18.764000,1.513659317352585,10.454765400857829
1059,910837,46.064905,-118.3444829,2022-03-11 03:07:06.063000+00:00,2022-03-11 03:07:06.063000+00:00,0 days 00:00:08.406000,1.5144709701495689,10.453694130034282
1060,910838,46.0649177,-118.3445063,2022-03-11 03:23:46.453000+00:00,2022-03-11 03:23:46.453000+00:00,0 days 00:16:40.390000,1.515089472515564,10.452345002818129
1061,910839,46.064912,-118.3444914,2022-03-11 03:33:32.263000+00:00,2022-03-11 03:33:32.263000+00:00,0 days 00:09:45.810000,1.5145382160248335,10.453276766686542
1062,910840,46.0649033,-118.3445222,2022-03-11 03:34:11.361000+00:00,2022-03-11 03:34:11.361000+00:00,0 days 00:00:39.098000,1.5170245473837989,10.450726338703689
1063,910841,46.0649896,-118.3440989,2022-03-11 03:34:43.342000+00:00,2022-03-11 03:34:43.342000+00:00,0 days 00:00:31.981000,1.485084702699094,10.484764200709652
1064,910842,46.0653101,-118.3429095,2022-03-11 03:35:49.009000+00:00,2022-03-11 03:35:49.009000+00:00,0 days 00:01:05.667000,1.390533285564738,10.582785937925344
1065,910843,46.0655276,-118.3417669,2022-03-11 03:37:49.518000+00:00,2022-03-11 03:37:49.518000+00:00,0 days 00:02:00.509000,1.3065815979378144,10.674190982162258
1066,910844,46.0659688,-118.341603,2022-03-11 03:38:22.097000+00:00,2022-03-11 03:38:22.097000+00:00,0 days 00:00:32.579000,1.2660807662456213,10.69992026516492
1067,910845,46.066489,-118.3404804,2022-03-11 03:39:33.599000+00:00,2022-03-11 03:39:33.599000+00:00,0 days 00:01:11.502000,1.1623092434043882,10.79926477470901
1068,910846,46.0663791,-118.3398996,2022-03-11 03:40:13.831000+00:00,2022-03-11 03:40:13.831000+00:00,0 days 00:00:40.232000,1.1353942982794656,10.838848429974231
1069,910847,46.0670299,-118.3394029,2022-03-11 03:41:13.697000+00:00,2022-03-11 03:41:13.697000+00:00,0 days 00:00:59.866000,1.0598740130106354,10.896016569279617
1070,910848,46.0673533,-118.3399008,2022-03-11 03:42:13.731000+00:00,2022-03-11 03:42:13.731000+00:00,0 days 00:01:00.034000,1.0687164755492795,10.869518198116474
1071,910849,46.067659,-118.3402087,2022-03-11 03:43:13.761000+00:00,2022-03-11 03:43:13.761000+00:00,0 days 00:01:00.030000,1.0688912119937222,10.856653719688026
1072,910850,46.0677165,-118.3403888,2022-03-11 03:43:53.059000+00:00,2022-03-11 03:43:53.059000+00:00,0 days 00:00:39.298000,1.077000787540543,10.84523669098522
1073,910851,46.067555,-118.3404896,2022-03-11 03:44:18.653000+00:00,2022-03-11 03:44:18.653000+00:00,0 days 00:00:25.594000,1.0933283699436858,10.83255152910361
1074,910852,46.0677405,-118.3409046,2022-03-11 03:44:56.845000+00:00,2022-03-11 03:44:56.845000+00:00,0 days 00:00:38.192000,1.109197441276633,10.807980076844029
1075,910853,46.0677989,-118.3411296,2022-03-11 03:45:29.020000+00:00,2022-03-11 03:45:29.020000+00:00,0 days 00:00:32.175000,1.1206496068253151,10.793306025328404
1076,910854,46.0677967,-118.3413156,2022-03-11 03:46:00.807000+00:00,2022-03-11 03:46:00.807000+00:00,0 days 00:00:31.787000,1.1330999882202728,10.779524419193827
1077,910855,46.0676978,-118.3414678,2022-03-11 03:46:32.653000+00:00,2022-03-11 03:46:32.653000+00:00,0 days 00:00:31.846000,1.1487978364300775,10.76505931152349
1078,910856,46.0676522,-118.3413316,2022-03-11 03:47:04.708000+00:00,2022-03-11 03:47:04.708000+00:00,0 days 00:00:32.055000,1.1424030053344525,10.773607192482231
1079,910857,46.0677397,-118.3409527,2022-03-11 03:47:36.282000+00:00,2022-03-11 03:47:36.282000+00:00,0 days 00:00:31.574000,1.112401906666355,10.80440733002246
1080,910858,46.0677881,-118.3413422,2022-03-11 03:48:07.503000+00:00,2022-03-11 03:48:07.503000+00:00,0 days 00:00:31.221000,1.1353518855482496,10.777281346775723
1081,910859,46.0677967,-118.3413369,2022-03-11 03:48:39.695000+00:00,2022-03-11 03:48:39.695000+00:00,0 days 00:00:32.192000,1.1345143909499704,10.777954578542467
1082,910860,46.0677996,-118.3413256,2022-03-11 03:49:13.533000+00:00,2022-03-11 03:49:13.533000+00:00,0 days 00:00:33.838000,1.133600225033094,10.778882709909482
1083,910861,46.0677546,-118.3413556,2022-03-11 03:50:02.085000+00:00,2022-03-11 03:50:02.085000+00:00,0 days 00:00:48.552000,1.138136957286882,10.775193479173844
1084,910862,46.0677977,-118.3413105,2022-03-11 03:50:47.266000+00:00,2022-03-11 03:50:47.266000+00:00,0 days 00:00:45.181000,1.1327049048661109,10.779933160167127
1085,910863,46.0677891,-118.3413273,2022-03-11 03:51:47.295000+00:00,2022-03-11 03:51:47.295000+00:00,0 days 00:01:00.029000,1.1343061911451258,10.77841237619675
1086,910864,46.0677967,-118.3413369,2022-03-11 03:52:46.378000+00:00,2022-03-11 03:52:46.378000+00:00,0 days 00:00:59.083000,1.1345143909499704,10.777954578542467
1087,910865,46.0677795,-118.3413426,2022-03-11 03:53:53.657000+00:00,2022-03-11 03:53:53.657000+00:00,0 days 00:01:07.279000,1.1358644884368283,10.776969324837843
1088,910866,46.0677929,-118.3413302,2022-03-11 03:56:34.824000+00:00,2022-03-11 03:56:34.824000+00:00,0 days 00:02:41.167000,1.134284000769846,10.778323499043898
1089,910867,46.0677956,-118.3413308,2022-03-11 03:57:11.192000+00:00,2022-03-11 03:57:11.192000+00:00,0 days 00:00:36.368000,1.134171366209176,10.778368004830812
1090,910868,46.0677956,-118.3413308,2022-03-11 03:57:44.764000+00:00,2022-03-11 03:57:44.764000+00:00,0 days 00:00:33.572000,1.134171366209176,10.778368004830812
1091,910869,46.0678086,-118.3412886,2022-03-11 03:57:45.118000+00:00,2022-03-11 03:57:45.118000+00:00,0 days 00:00:00.354000,1.1306351033214013,10.781905437035405
1092,910870,46.0625693,-118.3342534,2022-03-11 04:08:51.336000+00:00,2022-03-11 04:08:51.336000+00:00,0 days 00:11:06.218000,1.234724520923829,11.151330747093722
1093,910871,46.0678505,-118.3413267,2022-03-11 04:11:22.602000+00:00,2022-03-11 04:11:22.602000+00:00,0 days 00:02:31.266000,1.1308108921543052,10.780475901912357
1094,910872,46.0677927,-118.3413358,2022-03-11 04:15:56.271000+00:00,2022-03-11 04:15:56.271000+00:00,0 days 00:04:33.669000,1.1346671366739285,10.777904195714417
1095,910873,46.0677967,-118.3413369,2022-03-11 04:16:33.928000+00:00,2022-03-11 04:16:33.928000+00:00,0 days 00:00:37.657000,1.1345143909499704,10.777954578542467
1096,910874,46.0677893,-118.3413856,2022-03-11 04:17:05.594000+00:00,2022-03-11 04:17:05.594000+00:00,0 days 00:00:31.666000,1.1381671850737078,10.774122141370551
1097,910875,46.0677967,-118.3413369,2022-03-11 04:17:42.910000+00:00,2022-03-11 04:17:42.910000+00:00,0 days 00:00:37.316000,1.1345143909499704,10.777954578542467
1098,910876,46.0677974,-118.341317,2022-03-11 04:19:51.259000+00:00,2022-03-11 04:19:51.259000+00:00,0 days 00:02:08.349000,1.133153388699515,10.779444239679252
1099,910877,46.0677825,-118.341223,2022-03-11 04:21:51.978000+00:00,2022-03-11 04:21:51.978000+00:00,0 days 00:02:00.719000,1.1277656814257415,10.785883204489673
1100,910878,46.0678092,-118.3413279,2022-03-11 04:22:31.278000+00:00,2022-03-11 04:22:31.278000+00:00,0 days 00:00:39.300000,1.1332115475935074,10.779028767802346
1101,910879,46.067765,-118.3412873,2022-03-11 04:24:47.806000+00:00,2022-03-11 04:24:47.806000+00:00,0 days 00:02:16.528000,1.1330198486044594,10.780569239047816
1102,910880,46.067765,-118.3412873,2022-03-11 04:26:03.840000+00:00,2022-03-11 04:26:03.840000+00:00,0 days 00:01:16.034000,1.1330198486044594,10.780569239047816
1103,910881,46.0677833,-118.3413097,2022-03-11 04:27:13.693000+00:00,2022-03-11 04:27:13.693000+00:00,0 days 00:01:09.853000,1.1334664260520588,10.779519036081904
1104,910882,46.0677905,-118.3413909,2022-03-11 04:27:51.388000+00:00,2022-03-11 04:27:51.388000+00:00,0 days 00:00:37.695000,1.138451868893445,10.773770975906215
1105,910883,46.0678073,-118.3412802,2022-03-11 04:29:51.730000+00:00,2022-03-11 04:29:51.730000+00:00,0 days 00:02:00.342000,1.1301509430625958,10.782481799382808
1106,910884,46.0677801,-118.3413844,2022-03-11 04:30:31.349000+00:00,2022-03-11 04:30:31.349000+00:00,0 days 00:00:39.619000,1.1386060545305905,10.773908233018043
1107,910885,46.0677974,-118.3413373,2022-03-11 04:32:31.741000+00:00,2022-03-11 04:32:31.741000+00:00,0 days 00:02:00.392000,1.1345014592463334,10.77794810456577
1108,910886,46.0677852,-118.3413781,2022-03-11 04:33:11.391000+00:00,2022-03-11 04:33:11.391000+00:00,0 days 00:00:39.650000,1.1378999016949924,10.774540147023947
1109,910887,46.0689203,-118.3422836,2022-03-11 04:35:11.850000+00:00,2022-03-11 04:35:11.850000+00:00,0 days 00:02:00.459000,1.1431703581083377,10.74603582781962
1110,910888,46.0689203,-118.3422836,2022-03-11 04:35:51.419000+00:00,2022-03-11 04:35:51.419000+00:00,0 days 00:00:39.569000,1.1431703581083377,10.74603582781962
1111,910889,46.0678113,-118.3413212,2022-03-11 04:41:09.020000+00:00,2022-03-11 04:41:09.020000+00:00,0 days 00:05:17.601000,1.132647995214935,10.779591589600885
1112,910890,46.0677596,-118.3412921,2022-03-11 04:46:19.530000+00:00,2022-03-11 04:46:19.530000+00:00,0 days 00:05:10.510000,1.133644872392498,10.78003820303018
1113,910891,46.0677003,-118.3415382,2022-03-11 04:52:54.078000+00:00,2022-03-11 04:52:54.078000+00:00,0 days 00:06:34.548000,1.1533251857469295,10.759951782042524
1114,910892,46.0678223,-118.3413184,2022-03-11 04:59:27.042000+00:00,2022-03-11 04:59:27.042000+00:00,0 days 00:06:32.964000,1.1318423240857685,10.780159654623588
1115,910893,46.0677918,-118.3413407,2022-03-11 05:05:27.828000+00:00,2022-03-11 05:05:27.828000+00:00,0 days 00:06:00.786000,1.135043339855679,10.777513481274092
1116,910894,46.0678042,-118.3413551,2022-03-11 05:06:15.073000+00:00,2022-03-11 05:06:15.073000+00:00,0 days 00:00:47.245000,1.1353008687881376,10.776859783690295
1117,910895,46.0677751,-118.3413817,2022-03-11 05:46:27.827000+00:00,2022-03-11 05:46:27.827000+00:00,0 days 00:40:12.754000,1.138708893845993,10.773942949902118
1118,910896,46.0678522,-118.3412889,2022-03-11 06:22:29.771000+00:00,2022-03-11 06:22:29.771000+00:00,0 days 00:36:01.944000,1.128199594527575,10.78331734089392
1119,910897,46.0677964,-118.3413285,2022-03-11 07:19:39.715000+00:00,2022-03-11 07:19:39.715000+00:00,0 days 00:57:09.944000,1.1339734631475906,10.778563808874843
1120,910898,46.0678134,-118.3413528,2022-03-11 07:22:40.871000+00:00,2022-03-11 07:22:40.871000+00:00,0 days 00:03:01.156000,1.1346302099682428,10.777331805094384
1121,910899,46.0678338,-118.3415061,2022-03-11 07:22:41.453000+00:00,2022-03-11 07:22:41.453000+00:00,0 days 00:00:00.582000,1.1437040156594434,10.76670654137415
1122,910900,46.0680029,-118.3413868,2022-03-11 07:22:53+00:00,2022-03-11 07:22:53+00:00,0 days 00:00:11.547000,1.126401395279914,10.78107846990106
1123,910901,46.0678171,-118.3413223,2022-03-11 08:22:53.851000+00:00,2022-03-11 08:22:53.851000+00:00,0 days 01:00:00.851000,1.1323943246935035,10.779701230220043
1124,910902,46.0678017,-118.3413397,2022-03-11 10:01:16.799000+00:00,2022-03-11 10:01:16.799000+00:00,0 days 01:38:22.948000,1.134418357313745,10.777912561458402
1125,910903,46.0689218,-118.3422692,2022-03-11 10:01:54.771000+00:00,2022-03-11 10:01:54.771000+00:00,0 days 00:00:37.972000,1.1420845509800353,10.747144085369323
1126,910904,46.0678374,-118.3412685,2022-03-11 10:02:59.754000+00:00,2022-03-11 10:02:59.754000+00:00,0 days 00:01:04.983000,1.1276752794766929,10.784333711228422
1127,910905,46.0677502,-118.3414078,2022-03-11 10:03:59.726000+00:00,2022-03-11 10:03:59.726000+00:00,0 days 00:00:59.972000,1.1418487429163682,10.771201431796719
1128,910906,46.0677961,-118.3413747,2022-03-11 10:04:45.410000+00:00,2022-03-11 10:04:45.410000+00:00,0 days 00:00:45.684000,1.1370597505782811,10.775148993932733
1129,910907,46.0677528,-118.3415593,2022-03-11 10:05:45.355000+00:00,2022-03-11 10:05:45.355000+00:00,0 days 00:00:59.945000,1.1517719693948276,10.760120686110088
1130,910908,46.0694367,-118.3402273,2022-03-11 10:07:13.778000+00:00,2022-03-11 10:07:13.778000+00:00,0 days 00:01:28.423000,0.9749069257067094,10.914646668315635
1131,910909,46.0684652,-118.3408,2022-03-11 10:08:13.796000+00:00,2022-03-11 10:08:13.796000+00:00,0 days 00:01:00.018000,1.0620002091836018,10.839654281436559
1132,910910,46.0679466,-118.3428822,2022-03-11 10:10:14.121000+00:00,2022-03-11 10:10:14.121000+00:00,0 days 00:02:00.325000,1.230968584410862,10.669114445980954
1133,910911,46.0677816,-118.341201,2022-03-11 10:11:13.841000+00:00,2022-03-11 10:11:13.841000+00:00,0 days 00:00:59.720000,1.1263605777991543,10.787475290646196
1134,910912,46.0677816,-118.341201,2022-03-11 10:14:43.628000+00:00,2022-03-11 10:14:43.628000+00:00,0 days 00:03:29.787000,1.1263605777991543,10.787475290646196
1135,910913,46.0678042,-118.3413995,2022-03-11 10:15:19.782000+00:00,2022-03-11 10:15:19.782000+00:00,0 days 00:00:36.154000,1.138253349332989,10.77358762516127
1136,910914,46.0678216,-118.34134,2022-03-11 10:48:51.795000+00:00,2022-03-11 10:48:51.795000+00:00,0 days 00:33:32.013000,1.1333179124854642,10.778544806609913
1137,910915,46.0678016,-118.3413491,2022-03-11 11:39:24.629000+00:00,2022-03-11 11:39:24.629000+00:00,0 days 00:50:32.834000,1.1350485745685766,10.777216499462845
1138,910916,46.0678018,-118.3413473,2022-03-11 11:39:27.634000+00:00,2022-03-11 11:39:27.634000+00:00,0 days 00:00:03.005000,1.1349176937643803,10.777355732821583
1139,910917,46.0677772,-118.3413321,2022-03-11 11:43:03.759000+00:00,2022-03-11 11:43:03.759000+00:00,0 days 00:03:36.125000,1.1352978560133151,10.777667680433
1140,910918,46.0679265,-118.3413817,2022-03-11 11:43:18+00:00,2022-03-11 11:43:18+00:00,0 days 00:00:14.241000,1.130254069114099,10.778928941576217
1141,910919,46.0640983,-118.3449601,2022-03-11 14:00:39.082000+00:00,2022-03-11 14:00:39.082000+00:00,0 days 02:17:21.082000,1.598028528227759,10.393985519019115
1142,910920,46.0680448,-118.3414332,2022-03-11 14:09:59+00:00,2022-03-11 14:09:59+00:00,0 days 00:09:19.918000,1.1272457983786432,10.779049032319639
1143,910921,46.0677934,-118.3413183,2022-03-11 14:45:15.655000+00:00,2022-03-11 14:45:15.655000+00:00,0 days 00:35:16.655000,1.13346571544389,10.779216986489235
1144,910922,46.0663376,-118.3378502,2022-03-11 14:53:13.742000+00:00,2022-03-11 14:53:13.742000+00:00,0 days 00:07:58.087000,1.0232431712130416,10.98948379527238
1145,910923,46.0676556,-118.3409676,2022-03-11 14:53:50.005000+00:00,2022-03-11 14:53:50.005000+00:00,0 days 00:00:36.263000,1.1182982521263167,10.800560421680368
1146,910924,46.0677498,-118.3414379,2022-03-11 14:54:25.620000+00:00,2022-03-11 14:54:25.620000+00:00,0 days 00:00:35.615000,1.1438694023297074,10.768969707213818
1147,910925,46.0677147,-118.3408064,2022-03-11 14:55:02.085000+00:00,2022-03-11 14:55:02.085000+00:00,0 days 00:00:36.465000,1.1042776945547972,10.81437803661594
1148,910926,46.0676849,-118.3405683,2022-03-11 14:55:33.780000+00:00,2022-03-11 14:55:33.780000+00:00,0 days 00:00:31.695000,1.090537389026586,10.830966816678961
1149,910927,46.0679164,-118.3405514,2022-03-11 14:56:19.446000+00:00,2022-03-11 14:56:19.446000+00:00,0 days 00:00:45.666000,1.0757609953132343,10.8397818986464
1150,910928,46.0679102,-118.3405524,2022-03-11 14:56:50.880000+00:00,2022-03-11 14:56:50.880000+00:00,0 days 00:00:31.434000,1.0761872985278431,10.839504759563848
1151,910929,46.0677142,-118.3408769,2022-03-11 14:57:25.763000+00:00,2022-03-11 14:57:25.763000+00:00,0 days 00:00:34.883000,1.1089201632203276,10.809162800470768
1152,910930,46.0676572,-118.3406476,2022-03-11 14:58:37.311000+00:00,2022-03-11 14:58:37.311000+00:00,0 days 00:01:11.548000,1.097346028514408,10.824215113119301
1153,910931,46.0677291,-118.3408607,2022-03-11 14:59:10.021000+00:00,2022-03-11 14:59:10.021000+00:00,0 days 00:00:32.710000,1.106985630179811,10.810844355009845
1154,910932,46.0676507,-118.3406434,2022-03-11 14:59:41.369000+00:00,2022-03-11 14:59:41.369000+00:00,0 days 00:00:31.348000,1.0974630098763796,10.82431328308336
1155,910933,46.0677145,-118.3408739,2022-03-11 15:00:14.394000+00:00,2022-03-11 15:00:14.394000+00:00,0 days 00:00:33.025000,1.1087061142663952,10.809393828295953
1156,910934,46.0677392,-118.3408653,2022-03-11 15:00:45.910000+00:00,2022-03-11 15:00:45.910000+00:00,0 days 00:00:31.516000,1.10669583643918,10.810835366930082
1157,910935,46.0677859,-118.3405349,2022-03-11 15:01:18.325000+00:00,2022-03-11 15:01:18.325000+00:00,0 days 00:00:32.415000,1.0823422906047369,10.836725298160845
1158,910936,46.0681737,-118.3402863,2022-03-11 15:01:51.413000+00:00,2022-03-11 15:01:51.413000+00:00,0 days 00:00:33.088000,1.0434730638989524,10.86778672117493
1159,910937,46.0677307,-118.3405574,2022-03-11 15:02:31.433000+00:00,2022-03-11 15:02:31.433000+00:00,0 days 00:00:40.020000,1.087089921305327,10.833263812650706
1160,910938,46.0679242,-118.3405409,2022-03-11 15:03:51.420000+00:00,2022-03-11 15:03:51.420000+00:00,0 days 00:01:19.987000,1.0746176524251057,10.840811837594408
1161,910939,46.0663376,-118.3378502,2022-03-11 15:08:35.718000+00:00,2022-03-11 15:08:35.718000+00:00,0 days 00:04:44.298000,1.0232431712130416,10.98948379527238
1162,910940,46.0679031,-118.3405593,2022-03-11 15:09:51.598000+00:00,2022-03-11 15:09:51.598000+00:00,0 days 00:01:15.880000,1.0770537227054895,10.838763220491662
1163,910941,46.067892,-118.340547,2022-03-11 15:16:35.418000+00:00,2022-03-11 15:16:35.418000+00:00,0 days 00:06:43.820000,1.0768933444288251,10.839305907855257
1164,910942,46.0676519,-118.3406445,2022-03-11 15:17:06.432000+00:00,2022-03-11 15:17:06.432000+00:00,0 days 00:00:31.014000,1.097462442269701,10.82427120929769
1165,910943,46.0677245,-118.3408458,2022-03-11 15:17:51.783000+00:00,2022-03-11 15:17:51.783000+00:00,0 days 00:00:45.351000,1.1062794785468686,10.81179273503537
1166,910944,46.0680493,-118.3411131,2022-03-11 15:19:31.310000+00:00,2022-03-11 15:19:31.310000+00:00,0 days 00:01:39.527000,1.1055029806742007,10.802772535197214
1167,910945,46.0676956,-118.3414653,2022-03-11 15:20:07.582000+00:00,2022-03-11 15:20:07.582000+00:00,0 days 00:00:36.272000,1.148757148046568,10.765171465900917
1168,910946,46.0677458,-118.3412077,2022-03-11 15:20:39.134000+00:00,2022-03-11 15:20:39.134000+00:00,0 days 00:00:31.552000,1.1288491842781545,10.785807113574098
1169,910947,46.0677472,-118.3414169,2022-03-11 15:21:15.690000+00:00,2022-03-11 15:21:15.690000+00:00,0 days 00:00:36.556000,1.1426223441285444,10.77043219019178
1170,910948,46.0678037,-118.3412834,2022-03-11 15:23:16.670000+00:00,2022-03-11 15:23:16.670000+00:00,0 days 00:02:00.980000,1.130566889549827,10.782127648995317
1171,910949,46.0680406,-118.341139,2022-03-11 15:24:16.697000+00:00,2022-03-11 15:24:16.697000+00:00,0 days 00:01:00.027000,1.1077164830822013,10.800577096652143
